dossier,fichier,age,sexe,niveau_etude,categorie_professionnelle,phoneme,duree,cog,skew
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_198.wav,vieux,homme,bac+5 et plus,retraites,s,110,4269.765344977405,0.05981781864462904
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_199.wav,vieux,homme,bac+5 et plus,retraites,s,90,1478.4220203621726,1.9351685946573434
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_199.wav,vieux,homme,bac+5 et plus,retraites,s,110,1420.700491572314,2.277635925620592
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_199.wav,vieux,homme,bac+5 et plus,retraites,s,100,4340.594192163211,0.27760607817835387
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_199.wav,vieux,homme,bac+5 et plus,retraites,s,70,1411.3502223387943,1.9084805187522433
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_206.wav,vieux,homme,bac+5 et plus,retraites,s,30,1346.9887739590622,1.8651832697086903
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_206.wav,vieux,homme,bac+5 et plus,retraites,s,30,3835.411128018035,0.3556996805569976
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_206.wav,vieux,homme,bac+5 et plus,retraites,s,30,2742.9214566373316,0.5166605912716393
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_206.wav,vieux,homme,bac+5 et plus,retraites,s,140,4527.5182982839215,-0.03573510511313395
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_208.wav,vieux,homme,bac+5 et plus,retraites,s,150,2051.530357742093,1.1237893353608417
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_209.wav,vieux,homme,bac+5 et plus,retraites,s,90,1176.7799350217797,2.943838337881917
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_209.wav,vieux,homme,bac+5 et plus,retraites,s,60,5926.430370071417,-0.1652068901501948
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_210.wav,vieux,homme,bac+5 et plus,retraites,s,80,2390.031388518118,1.260344551190314
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_210.wav,vieux,homme,bac+5 et plus,retraites,s,100,4976.211326933105,0.005422366876112021
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_212.wav,vieux,homme,bac+5 et plus,retraites,s,100,2688.8317688009743,1.33214223644389
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_214.wav,vieux,homme,bac+5 et plus,retraites,s,90,1900.5495201576305,1.5387729950119693
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_214.wav,vieux,homme,bac+5 et plus,retraites,s,60,5519.235363675882,0.04019384305480987
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_215.wav,vieux,homme,bac+5 et plus,retraites,s,90,364.2523539460725,9.823488914805864
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_216.wav,vieux,homme,bac+5 et plus,retraites,s,100,2080.6868843514753,1.389691745478078
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_216.wav,vieux,homme,bac+5 et plus,retraites,s,70,4472.207747243833,0.06682921805281056
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_218.wav,vieux,homme,bac+5 et plus,retraites,s,110,3492.832145067701,0.5980308104479158
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_220.wav,vieux,homme,bac+5 et plus,retraites,s,70,3117.819159844529,0.8243916687770549
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_220.wav,vieux,homme,bac+5 et plus,retraites,s,110,4175.4240969974935,-0.02802477772333021
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_224.wav,vieux,homme,bac+5 et plus,retraites,s,70,3830.6779688663787,0.6046463730056861
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_224.wav,vieux,homme,bac+5 et plus,retraites,s,100,4175.705389304813,0.677959421279861
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_225.wav,vieux,homme,bac+5 et plus,retraites,s,70,2386.0478298029198,1.2059242893794113
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_228.wav,vieux,homme,bac+5 et plus,retraites,s,130,2850.6414499753123,0.5929051633434829
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_229.wav,vieux,homme,bac+5 et plus,retraites,s,120,3803.938070941067,0.7531714203667316
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_233.wav,vieux,homme,bac+5 et plus,retraites,s,90,2490.536251714706,0.77396079720382
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_233.wav,vieux,homme,bac+5 et plus,retraites,s,100,2752.5157670466224,1.0422010545720357
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_233.wav,vieux,homme,bac+5 et plus,retraites,s,50,1369.068023642637,1.944604714587489
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_233.wav,vieux,homme,bac+5 et plus,retraites,s,110,2566.824070515142,1.0661386130918764
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_234.wav,vieux,homme,bac+5 et plus,retraites,s,30,2960.2787090042884,1.0508909709722027
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_234.wav,vieux,homme,bac+5 et plus,retraites,s,80,2792.456478119852,0.8833149403011049
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_236.wav,vieux,homme,bac+5 et plus,retraites,s,190,5590.441209040538,0.5564973121890139
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_236.wav,vieux,homme,bac+5 et plus,retraites,s,40,707.7589586176168,3.367468442705074
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_236.wav,vieux,homme,bac+5 et plus,retraites,s,130,3973.8194427756566,0.20080154830760866
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_236.wav,vieux,homme,bac+5 et plus,retraites,s,110,3038.246985988317,0.8366069067376608
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_236.wav,vieux,homme,bac+5 et plus,retraites,s,100,3751.9468067652765,0.10711575923550966
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_239.wav,vieux,homme,bac+5 et plus,retraites,s,90,6095.683451215924,-0.39242050633725306
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_239.wav,vieux,homme,bac+5 et plus,retraites,s,110,3745.5097878773536,0.313002190370458
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_240.wav,vieux,homme,bac+5 et plus,retraites,s,80,712.9009310856528,2.688490512217688
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_240.wav,vieux,homme,bac+5 et plus,retraites,s,90,5827.4763539455,-0.09765908811246715
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_240.wav,vieux,homme,bac+5 et plus,retraites,s,110,4609.005255477525,0.15560863481900614
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_242.wav,vieux,homme,bac+5 et plus,retraites,s,100,4431.191260433686,0.4294697335263395
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_244.wav,vieux,homme,bac+5 et plus,retraites,s,60,4126.700527541143,0.31398608122801713
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_244.wav,vieux,homme,bac+5 et plus,retraites,s,130,4109.783718656103,0.021975630559276593
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_244.wav,vieux,homme,bac+5 et plus,retraites,s,130,6469.827410905574,-0.42819714973915585
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_244.wav,vieux,homme,bac+5 et plus,retraites,s,40,4880.061359191816,0.0936721974586002
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_245.wav,vieux,homme,bac+5 et plus,retraites,s,100,2390.377941541275,1.1631158963325816
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_245.wav,vieux,homme,bac+5 et plus,retraites,s,60,2224.264589139437,1.4138562273903013
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_247.wav,vieux,homme,bac+5 et plus,retraites,s,100,4315.80974385994,0.16379757393995806
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_248.wav,vieux,homme,bac+5 et plus,retraites,s,180,6527.765779995962,-0.028070957854923508
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_248.wav,vieux,homme,bac+5 et plus,retraites,s,140,3834.905235847702,0.5209185088869838
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_249.wav,vieux,homme,bac+5 et plus,retraites,s,90,2363.9270292348474,1.0571496196036767
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_250.wav,vieux,homme,bac+5 et plus,retraites,s,90,6051.441246350076,-0.4350747219637511
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_253.wav,vieux,homme,bac+5 et plus,retraites,s,110,4698.21195722786,0.20176524258075712
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_253.wav,vieux,homme,bac+5 et plus,retraites,s,90,4100.976000958932,0.4049600936231453
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_260.wav,vieux,homme,bac+5 et plus,retraites,s,30,1734.3621804103386,1.386839265739363
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_260.wav,vieux,homme,bac+5 et plus,retraites,s,30,425.90200919166267,14.420905910077872
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_260.wav,vieux,homme,bac+5 et plus,retraites,s,60,3336.184869071402,0.9266880489640047
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_260.wav,vieux,homme,bac+5 et plus,retraites,s,90,2259.4392908674517,1.1971260067709457
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_261.wav,vieux,homme,bac+5 et plus,retraites,s,140,4425.4856411035,-0.19668361115178284
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_261.wav,vieux,homme,bac+5 et plus,retraites,s,110,3591.9014359826338,0.5856171117468896
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_261.wav,vieux,homme,bac+5 et plus,retraites,s,90,2869.479069653331,1.0708698250328237
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_261.wav,vieux,homme,bac+5 et plus,retraites,s,50,2241.657938808044,1.0708187523928154
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_264.wav,vieux,homme,bac+5 et plus,retraites,s,60,860.5890425805244,3.550878026553618
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_266.wav,vieux,homme,bac+5 et plus,retraites,s,90,2563.056769955914,0.9448999993255004
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_269.wav,vieux,homme,bac+5 et plus,retraites,s,90,857.0487510401961,3.6049327931056374
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_269.wav,vieux,homme,bac+5 et plus,retraites,s,80,3087.7990170728253,0.840960168210123
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_271.wav,vieux,homme,bac+5 et plus,retraites,s,40,2636.6740430184727,0.9842085919877488
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_271.wav,vieux,homme,bac+5 et plus,retraites,s,100,717.4227320202915,3.2598279100315395
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_274.wav,vieux,homme,bac+5 et plus,retraites,s,130,3341.2669721046036,0.7198111860286398
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_275.wav,vieux,homme,bac+5 et plus,retraites,s,100,3017.054261110682,0.6207490679579736
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_276.wav,vieux,homme,bac+5 et plus,retraites,s,160,4413.054245114599,0.17151155122817205
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_276.wav,vieux,homme,bac+5 et plus,retraites,s,60,1950.01218977424,1.7616937570472107
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_280.wav,vieux,homme,bac+5 et plus,retraites,s,90,927.3426147152641,2.4656658657123662
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_281.wav,vieux,homme,bac+5 et plus,retraites,s,100,1017.9879433832683,2.5702550819015864
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_282.wav,vieux,homme,bac+5 et plus,retraites,s,70,1438.436850359501,1.7863576826614644
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_283.wav,vieux,homme,bac+5 et plus,retraites,s,90,1112.1652781828043,2.9011525947884094
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_283.wav,vieux,homme,bac+5 et plus,retraites,s,130,2340.7523453807867,0.9557499516771599
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_284.wav,vieux,homme,bac+5 et plus,retraites,s,30,2981.4909710950637,0.323820831232197
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_284.wav,vieux,homme,bac+5 et plus,retraites,s,100,3411.0511053591813,0.8295171144091688
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_284.wav,vieux,homme,bac+5 et plus,retraites,s,40,822.7790813108542,3.082776327384358
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_284.wav,vieux,homme,bac+5 et plus,retraites,s,80,454.55098147083777,5.9758334306256
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_285.wav,vieux,homme,bac+5 et plus,retraites,s,130,3850.6058502611572,0.6310195946228662
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_287.wav,vieux,homme,bac+5 et plus,retraites,s,50,3880.7000090611004,1.98352452235961
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_287.wav,vieux,homme,bac+5 et plus,retraites,s,110,4129.966424462177,1.447454203159647
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_287.wav,vieux,homme,bac+5 et plus,retraites,s,140,2840.9338771954276,0.8024364216859796
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_287.wav,vieux,homme,bac+5 et plus,retraites,s,100,2546.879916257622,1.0563123356299633
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_287.wav,vieux,homme,bac+5 et plus,retraites,s,30,2125.667846076513,1.365437221803495
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_288.wav,vieux,homme,bac+5 et plus,retraites,s,60,1910.0058661956457,1.5574639552133793
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_288.wav,vieux,homme,bac+5 et plus,retraites,s,50,1697.598626856485,1.722243226511118
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_290.wav,vieux,homme,bac+5 et plus,retraites,s,80,5527.5002726229,-0.5895367936067127
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_290.wav,vieux,homme,bac+5 et plus,retraites,s,110,3689.663367987567,0.8155202220259977
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_291.wav,vieux,homme,bac+5 et plus,retraites,s,80,5170.243198160994,0.29053510693603496
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_291.wav,vieux,homme,bac+5 et plus,retraites,s,90,4761.998779463642,-0.4723677943122802
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_291.wav,vieux,homme,bac+5 et plus,retraites,s,100,2387.77560072008,1.1828803098418494
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_291.wav,vieux,homme,bac+5 et plus,retraites,s,120,3154.814799667032,0.29616112362761476
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_292.wav,vieux,homme,bac+5 et plus,retraites,s,120,2616.69025703895,0.9143026137136383
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_296.wav,vieux,homme,bac+5 et plus,retraites,s,90,4319.534820569541,0.43866187562056685
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_297.wav,vieux,homme,bac+5 et plus,retraites,s,130,4553.635160663737,0.2173057473020213
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_304.wav,vieux,homme,bac+5 et plus,retraites,s,140,1850.9765895106302,1.5817895570378935
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_304.wav,vieux,homme,bac+5 et plus,retraites,s,50,564.1392410934089,4.442234526875159
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_305.wav,vieux,homme,bac+5 et plus,retraites,s,110,999.7707931807533,2.9709318947343673
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_305.wav,vieux,homme,bac+5 et plus,retraites,s,210,493.1961432229828,4.3012280093139
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_305.wav,vieux,homme,bac+5 et plus,retraites,s,60,1210.3388639592556,1.843002383904092
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_305.wav,vieux,homme,bac+5 et plus,retraites,s,30,565.9144164003759,4.929479334497046
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_305.wav,vieux,homme,bac+5 et plus,retraites,s,30,2131.3395238722487,1.091252754298093
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_306.wav,vieux,homme,bac+5 et plus,retraites,s,70,308.2000048789111,5.778090012706069
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_307.wav,vieux,homme,bac+5 et plus,retraites,s,70,1377.9045890877537,1.7800933934338077
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_307.wav,vieux,homme,bac+5 et plus,retraites,s,50,1228.42801605191,2.197978852873633
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_315.wav,vieux,homme,bac+5 et plus,retraites,s,110,5733.489070300088,-0.3208646899271803
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_322.wav,vieux,homme,bac+5 et plus,retraites,s,100,3630.7115993013886,0.30877329749793114
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_323.wav,vieux,homme,bac+5 et plus,retraites,s,110,5270.904366631778,-0.15224456087925958
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_323.wav,vieux,homme,bac+5 et plus,retraites,s,120,885.7785519554536,3.3779024109082165
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_323.wav,vieux,homme,bac+5 et plus,retraites,s,150,5283.752408798607,0.25721621480300205
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_323.wav,vieux,homme,bac+5 et plus,retraites,s,120,3409.668583954413,0.40461500473714235
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_325.wav,vieux,homme,bac+5 et plus,retraites,s,100,3490.9746601240286,0.8480847507214591
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_326.wav,vieux,homme,bac+5 et plus,retraites,s,70,4982.901171871433,0.6757582806942061
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_327.wav,vieux,homme,bac+5 et plus,retraites,s,170,4190.184489846726,0.9869750810722854
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_327.wav,vieux,homme,bac+5 et plus,retraites,s,130,4951.8328815961495,0.5242058787303523
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_327.wav,vieux,homme,bac+5 et plus,retraites,s,160,4093.023304743306,0.6963963486436117
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_329.wav,vieux,homme,bac+5 et plus,retraites,s,150,3795.383868938807,-0.06287907231306042
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_334.wav,vieux,homme,bac+5 et plus,retraites,s,30,2140.35330717395,1.533514256734101
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_335.wav,vieux,homme,bac+5 et plus,retraites,s,70,5867.20068136129,-0.9527125570604102
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_335.wav,vieux,homme,bac+5 et plus,retraites,s,90,2747.321540155408,0.6274142121240659
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_335.wav,vieux,homme,bac+5 et plus,retraites,s,80,2310.0401355413073,0.9662959322843131
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_335.wav,vieux,homme,bac+5 et plus,retraites,s,50,1809.19597569547,1.4226935020540912
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_335.wav,vieux,homme,bac+5 et plus,retraites,s,80,1327.3297165413912,2.213335864329604
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_335.wav,vieux,homme,bac+5 et plus,retraites,s,130,3321.008783623061,0.4013345835506927
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_337.wav,vieux,homme,bac+5 et plus,retraites,s,30,503.206916765443,5.319303991888541
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_337.wav,vieux,homme,bac+5 et plus,retraites,s,70,3099.5025692911963,0.43255227598672813
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_337.wav,vieux,homme,bac+5 et plus,retraites,s,110,993.3024839125908,2.307208636701908
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_337.wav,vieux,homme,bac+5 et plus,retraites,s,90,2234.435895348814,0.9409359040737729
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_340.wav,vieux,homme,bac+5 et plus,retraites,s,110,4574.329561033538,0.14089981598951506
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_342.wav,vieux,homme,bac+5 et plus,retraites,s,120,4525.856850696569,-0.1444016010871835
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_343.wav,vieux,homme,bac+5 et plus,retraites,s,120,2638.0892265132848,0.7383627304225471
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_344.wav,vieux,homme,bac+5 et plus,retraites,s,40,2994.9867625255006,0.5932020814688252
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_346.wav,vieux,homme,bac+5 et plus,retraites,s,110,3229.583961706925,0.40433170749064645
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_349.wav,vieux,homme,bac+5 et plus,retraites,s,50,602.2634411688076,4.088494694953425
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_352.wav,vieux,homme,bac+5 et plus,retraites,s,110,2570.9210232828327,1.087768303835075
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_352.wav,vieux,homme,bac+5 et plus,retraites,s,120,3961.481515726943,0.24199808357886277
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_352.wav,vieux,homme,bac+5 et plus,retraites,s,90,4198.962950065318,0.29745308682016136
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_353.wav,vieux,homme,bac+5 et plus,retraites,s,90,4416.361746813044,-0.13519367598673057
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_353.wav,vieux,homme,bac+5 et plus,retraites,s,110,1945.123798881397,1.621843754210059
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_356.wav,vieux,homme,bac+5 et plus,retraites,s,90,3341.3401660524514,0.682915878225542
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_358.wav,vieux,homme,bac+5 et plus,retraites,s,130,3354.3884977705025,0.7876490927670401
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_360.wav,vieux,homme,bac+5 et plus,retraites,s,150,4843.73468441794,1.235309640861975
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_360.wav,vieux,homme,bac+5 et plus,retraites,s,120,1851.3222784324555,1.409546743411108
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_361.wav,vieux,homme,bac+5 et plus,retraites,s,90,2091.151020098527,1.5536986830295907
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_361.wav,vieux,homme,bac+5 et plus,retraites,s,100,2145.4257661730035,1.106247904817192
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_363.wav,vieux,homme,bac+5 et plus,retraites,s,30,447.34797387364085,4.221229480565965
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_363.wav,vieux,homme,bac+5 et plus,retraites,s,30,1599.647192227552,1.4966337931766878
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_364.wav,vieux,homme,bac+5 et plus,retraites,s,80,1595.9784337241156,1.486937578598216
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_366.wav,vieux,homme,bac+5 et plus,retraites,s,30,515.7159322565636,4.928492429151474
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_366.wav,vieux,homme,bac+5 et plus,retraites,s,80,811.5144691933976,2.777036998774928
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_366.wav,vieux,homme,bac+5 et plus,retraites,s,40,2159.9675949416164,1.0324335170854972
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_366.wav,vieux,homme,bac+5 et plus,retraites,s,60,972.9622439807897,3.2033820589427004
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_367.wav,vieux,homme,bac+5 et plus,retraites,s,130,2309.863475492081,1.2397434400086913
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_367.wav,vieux,homme,bac+5 et plus,retraites,s,100,1787.1705527132797,1.885191416327064
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_368.wav,vieux,homme,bac+5 et plus,retraites,s,80,4078.896238302016,0.3717133864254286
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_368.wav,vieux,homme,bac+5 et plus,retraites,s,140,3368.9003939624527,0.5841266473981547
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_369.wav,vieux,homme,bac+5 et plus,retraites,s,200,5153.324931896736,0.16895122472325758
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_370.wav,vieux,homme,bac+5 et plus,retraites,s,40,3184.0653669779686,0.4439644209506082
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_370.wav,vieux,homme,bac+5 et plus,retraites,s,90,2885.62750389632,0.43304159909041917
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_370.wav,vieux,homme,bac+5 et plus,retraites,s,80,2415.835908389742,1.0835503170464453
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_371.wav,vieux,homme,bac+5 et plus,retraites,s,70,3208.7070314935067,0.786723976184637
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_373.wav,vieux,homme,bac+5 et plus,retraites,s,70,3959.95126375926,0.259812238571794
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_373.wav,vieux,homme,bac+5 et plus,retraites,s,130,872.7343001504066,3.3141945024147765
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_375.wav,vieux,homme,bac+5 et plus,retraites,s,120,5117.051182315182,-0.34220540770902635
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_375.wav,vieux,homme,bac+5 et plus,retraites,s,130,5555.019292959359,-0.6591230984081718
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_375.wav,vieux,homme,bac+5 et plus,retraites,s,330,5506.3240279048605,0.0666963751684497
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_378.wav,vieux,homme,bac+5 et plus,retraites,s,110,1760.9169720118437,1.7878506390983857
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_379.wav,vieux,homme,bac+5 et plus,retraites,s,150,5644.925705570176,0.002821126842313617
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_379.wav,vieux,homme,bac+5 et plus,retraites,s,30,5430.993007072504,0.1170488037186592
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_380.wav,vieux,homme,bac+5 et plus,retraites,s,110,5018.089747660381,2.2824531379859403
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_380.wav,vieux,homme,bac+5 et plus,retraites,s,130,4389.155889375559,0.9123150944112676
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_381.wav,vieux,homme,bac+5 et plus,retraites,s,140,4128.9923030221635,0.15441763736897307
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_381.wav,vieux,homme,bac+5 et plus,retraites,s,110,2836.048397287413,0.9172324572094844
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_382.wav,vieux,homme,bac+5 et plus,retraites,s,30,2450.0778303200063,1.3839346696712762
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_384.wav,vieux,homme,bac+5 et plus,retraites,s,110,4818.057931805963,-0.2591598753411284
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_384.wav,vieux,homme,bac+5 et plus,retraites,s,90,2709.5441929700546,0.7723482596881946
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_384.wav,vieux,homme,bac+5 et plus,retraites,s,70,5473.109122251521,0.23463106175472648
ESLO2_DIA_1221,ESLO2_DIA_1221_T1_384.wav,vieux,homme,bac+5 et plus,retraites,s,150,5170.6368575568285,-0.24243435006176473
