fichier,age,classe_age,phoneme,left,right,duration,COG,spectral_tilt,f0,harmonicity,CPP
labise_1021,85,old,_,ɛ,ʃ,120,861.0842648756425,-10.250113005479019,238.4273555540804,-2.429475029097889,2.778614319104954
labise_1021,85,old,ʃ,_,a,110,4282.567956247661,4.939125728446731,204.6670324837597,-1.3537872097304293,3.54161408344539
labise_1021,85,old,a,ʃ,c,70,446.7859663515062,-25.47801593667184,173.55145703373393,3.080339960069451,6.424039765272161
labise_1021,85,old,c,a,ɛ̃,70,338.1599200378894,-23.963098898184985,175.61846457034008,-3.107282798922056,5.203601328710633
labise_1021,85,old,ɛ̃,c,a,90,313.37716440687626,-26.220830963683042,197.55302215555187,3.9995161962801644,7.781645988325673
labise_1021,85,old,a,ɛ̃,s,70,308.6823202683517,-28.0514228455548,187.59628860188207,2.4678439696357755,6.466697428655328
labise_1021,85,old,s,a,y,110,6071.235724985732,6.71501656914455,171.28132282967516,-2.4925358020746327,3.0609816716472986
labise_1021,85,old,y,s,ʁ,60,323.5843059869744,-31.603345416025334,182.62003238898907,2.845993737976848,5.704410288423755
labise_1021,85,old,ʁ,y,ɑ̃,40,330.9123295467974,-36.18584604858279,176.06878963981814,3.1242862793792474,4.770145735193689
labise_1021,85,old,ɑ̃,ʁ,c,110,316.32750169334065,-36.55111669605445,183.5427458574142,1.8200638008310464,7.697223546667101
labise_1021,85,old,c,ɑ̃,i,90,1524.339322204378,-3.707796906765025,182.04407065687874,-2.424082598439291,5.716649758241486
labise_1021,85,old,i,c,l,50,277.4856326863942,-27.963729897811543,186.77229650918204,4.2660842310367855,4.92970268939401
labise_1021,85,old,l,i,e,10,271.8333939188041,-27.69946461823985,170.35645736225723,2.0492402968252197,3.943468619475464
labise_1021,85,old,e,l,t,90,312.879456500643,-25.83231971349918,172.04978730773345,2.667492354116635,9.238671241717771
labise_1021,85,old,t,e,ɛ,70,474.29789979425834,-16.713330331846336,172.71655659834403,0.7176398137666272,4.886900168831983
labise_1021,85,old,ɛ,t,l,80,369.095174827371,-25.40372252541182,180.38629792693308,3.7061663521864,4.488307716260634
labise_1021,85,old,l,ɛ,ə,10,279.89495734290546,-26.26791832812465,170.17051965995782,1.5229066132000433,8.794465012085166
labise_1021,85,old,ə,l,p,50,281.8684969621494,-31.764917445347525,178.37584942855796,4.119527337479353,7.775563486622968
labise_1021,85,old,p,ə,l,120,224.626660821967,-22.511197718376636,177.4799256975943,-4.420277698624075,3.775020462370053
labise_1021,85,old,l,p,y,10,1726.3396456846747,-0.9695272332653458,214.51496889819717,2.9470454527891055,2.818828128718981
labise_1021,85,old,y,l,f,40,282.6891291226459,-29.69102212324475,191.91287752359014,4.624060234022322,5.008177775918377
labise_1021,85,old,f,y,ɔ,110,2546.7035362151773,-5.032497870823955,160.28905507167477,-0.4255839560880206,5.779414643544297
labise_1021,85,old,ɔ,f,ʁ,170,422.0455037951732,-32.5527177203151,160.37424373045798,4.250403549880203,6.235814368938148
labise_1021,85,old,ʁ,ɔ,_,90,176.3042554423548,-25.375095110575696,133.21885174052318,-4.734398171156088,2.856984716835645
labise_1021,85,old,_,ʁ,k,850,209.1768171080507,-17.864074945594595,169.88009469913135,nan,5.950317150732888
labise_1021,85,old,k,_,ɑ̃,70,245.44607433864658,-18.113463451945023,207.11764434062948,9.404765431657527,5.075843472979945
labise_1021,85,old,ɑ̃,k,t,90,303.43117306386483,-32.93772535403907,186.2584315941402,3.4726929503244213,7.300536155300874
labise_1021,85,old,t,ɑ̃,i,80,3486.1917104292734,-1.7188307359826591,161.77677162939617,3.6076632253481726,4.845335263227515
labise_1021,85,old,i,t,l,40,255.01781472254152,-29.420730570098684,213.67696510585574,3.3538066206262,5.775083375029906
labise_1021,85,old,l,i,ɔ̃,140,231.8119713695896,-25.63750616583802,172.62012066794193,3.1360159746835286,4.159643977389324
labise_1021,85,old,ɔ̃,l,v,100,307.50519194215656,-36.989505628332424,188.67447066533433,2.5550227395913847,5.149115685438185
labise_1021,85,old,v,ɔ̃,y,80,236.65834161795445,-27.257778911083726,172.2829202722363,-0.19493880025199933,5.113430915134828
labise_1021,85,old,y,v,ɛ̃,50,257.3243681638074,-26.85388070112313,186.70617264917524,1.868790220851706,6.452030171539926
labise_1021,85,old,ɛ̃,y,v,90,343.11386146811316,-27.53560767404241,176.39476791717863,3.775187640511265,7.282721518589636
labise_1021,85,old,v,ɛ̃,w,50,203.5658337838035,-33.53127921790395,168.26032765061046,-0.21817451824347217,3.9354461075664466
labise_1021,85,old,w,v,a,30,216.82089826278957,-30.164520937018228,168.10000493803798,1.9633246735618448,2.3263812317629915
labise_1021,85,old,a,w,j,50,417.1196673431469,-27.983725963727252,174.17251082585523,4.211847851223201,11.327123085750213
labise_1021,85,old,j,a,a,80,234.88525979056146,-27.30285046107867,171.68225555303948,2.9018620634833163,2.715547193893105
labise_1021,85,old,a,j,ʒ,60,433.3274862850084,-23.13782269612168,173.1907478490885,0.17677603424031504,7.25139150721763
labise_1021,85,old,ʒ,a,œ,80,2179.9859795067055,-4.136433827448421,144.902047279075,6.962149923173355,5.67636757870618
labise_1021,85,old,œ,ʒ,ʁ,130,437.8523862925181,-24.449479827973143,181.59355577832588,4.695219123394909,4.744597786265095
labise_1021,85,old,ʁ,œ,c,70,235.58712360645498,-27.487826766427137,197.14956464372005,-0.550911199611924,4.807738930079827
labise_1021,85,old,c,ʁ,i,80,3776.0449922134526,2.1366139687051504,205.4621270180693,-2.1697170091407654,6.8015316114444895
labise_1021,85,old,i,c,s,50,240.8064546025561,-28.84392459492132,200.50585459481812,4.132230123448769,4.003350394251429
labise_1021,85,old,s,i,a,70,4678.470847462585,1.413053023173321,153.88581927566847,-0.08188671948544485,4.363893800243128
labise_1021,85,old,a,s,v,70,463.17481211238123,-23.664092824408336,172.3575610640252,1.5161289296647649,5.877133581730147
labise_1021,85,old,v,a,ɑ̃,40,207.91269579490117,-31.34066384031433,167.33998358625752,2.4544720761352106,3.4906072127458097
labise_1021,85,old,ɑ̃,v,s,80,378.08536605935586,-32.89197525597158,168.9101791333027,0.7256642944519234,3.169668800100961
labise_1021,85,old,s,ɑ̃,ɛ,80,4714.276018348764,2.3106434371632463,159.94060761749068,2.257404899082786,5.54825855279594
labise_1021,85,old,ɛ,s,ɑ̃,130,170.39794769515325,-34.23074604251663,156.53080523253016,-2.13005531956966,3.973472704554156
labise_1021,85,old,ɑ̃,ɛ,v,80,364.2649376202497,-34.78473013283786,173.2154338300729,1.9619327935519935,4.970990706667665
labise_1021,85,old,v,ɑ̃,l,60,205.55954078851948,-30.594349138322418,162.17609181502658,3.065892514523883,4.285741357833043
labise_1021,85,old,l,v,ɔ,30,233.36768676895568,-30.550184064860026,173.59442500357704,0.4625066416748794,3.433885993847327
labise_1021,85,old,ɔ,l,p,70,330.3187323481833,-33.09725269303065,175.8626919874779,1.3134460301256716,3.04838088274631
labise_1021,85,old,p,ɔ,e,60,397.94471121289257,-22.865052209052656,162.9786567383214,-1.20543812379969,3.3776006500666993
labise_1021,85,old,e,p,d,70,358.0590606456505,-22.735453958600644,195.83608303867584,3.6227876219073614,7.612166648963438
labise_1021,85,old,d,e,ɑ̃,50,193.71586903511113,-38.232250336067594,174.08348892578056,2.459468022807648,6.775587344566189
labise_1021,85,old,ɑ̃,d,s,90,304.7526116133904,-35.6722759293637,164.37721884061725,2.800705254539272,4.405667206496241
labise_1021,85,old,s,ɑ̃,ɔ̃,110,5159.407535492878,4.122715159384402,170.0624684486126,-1.0171913519978248,4.716888140146701
labise_1021,85,old,ɔ̃,s,m,50,270.2789078202266,-33.09980463949236,196.22212981040218,2.6184153515916493,4.64591040682979
labise_1021,85,old,m,ɔ̃,ɑ̃,60,242.28787061837164,-38.128860016229495,167.30121593794817,3.55250509846091,4.198685149711351
labise_1021,85,old,ɑ̃,m,t,100,361.964877654225,-35.58382159107133,166.81439273793237,2.5732279113785888,6.012416967416497
labise_1021,85,old,t,ɑ̃,o,110,248.12697792563847,-26.890254799045294,160.6860357161977,-2.3175601952698592,5.427559118372198
labise_1021,85,old,o,t,_,180,272.93330606167956,-37.51680044353404,184.67974246143592,2.0827315652630043,8.08827183462694
labise_1021,85,old,_,o,i,60,266.1942708545715,-18.783870768123027,220.82517117725513,-0.021560075663318336,4.773265028731044
labise_1021,85,old,i,_,l,120,228.36728218461434,-27.390263786545894,181.55517937362328,3.187348681218834,4.943994152123565
labise_1021,85,old,l,i,s,10,242.01517678661213,-25.532094159712706,171.05859999456345,-0.4445499672720735,2.9423011012541362
labise_1021,85,old,s,l,ɔ̃,100,4448.289384673465,2.3579854865184298,160.9003479090197,0.8193221532949564,4.880244253922956
labise_1021,85,old,ɔ̃,s,t,90,291.2968554636558,-35.22091423546625,186.5639683359038,3.87289411057562,5.714701398406193
labise_1021,85,old,t,ɔ̃,ɔ̃,60,222.7528293271806,-25.691152782891496,149.54765937223823,4.03717785017358,5.454006651786434
labise_1021,85,old,ɔ̃,t,b,80,293.00736869605066,-33.93698916855803,178.6533114037777,3.560769843584769,3.081331073595536
labise_1021,85,old,b,ɔ̃,e,50,220.58343745335202,-41.240343875777754,167.96983696774856,-0.5789935150884863,6.3240012449944345
labise_1021,85,old,e,b,d,70,339.6579953917294,-26.642571595274017,174.37602966937337,1.6800840556511,6.58762012002877
labise_1021,85,old,d,e,a,50,182.81666009523923,-42.596483072952736,168.06516669508895,1.9315926492709465,5.506476101110961
labise_1021,85,old,a,d,k,80,489.38919210828186,-24.018442058335722,165.49340315352524,0.9586984076748009,5.124386210760195
labise_1021,85,old,k,a,ɔ,80,333.7085553603082,-21.375783821063933,173.11300716274212,-5.560796347378955,3.0609794274583173
labise_1021,85,old,ɔ,k,ʁ,100,380.78878520288976,-28.518212003057037,181.9939775365607,3.0136575721682357,5.91870601962256
labise_1021,85,old,ʁ,ɔ,k,90,751.8803231449186,-11.893688311993454,150.75226335769526,-4.237719874393068,4.032932516818927
labise_1021,85,old,k,ʁ,ə,50,244.82760701535224,-19.813770297976205,195.06354253783348,-10.08033275432157,4.528165224854188
labise_1021,85,old,ə,k,s,50,277.42301801347577,-32.50955950485489,196.4977668038643,4.040422371450512,3.487956879145629
labise_1021,85,old,s,ə,ə,90,4644.066720584538,3.5959643700937187,169.04284478039526,-0.8161485057131981,5.432072882334175
labise_1021,85,old,ə,s,l,80,347.96222340300784,-29.08571503597986,179.05899859765307,4.649186974464166,5.928113300328312
labise_1021,85,old,l,ə,ɥ,10,264.5123047727037,-31.117240501768002,162.84934772668305,-0.8660681903068932,3.8750739993721086
labise_1021,85,old,ɥ,l,i,60,190.5780681410804,-34.580884838541046,163.10496836647732,1.3802696530864547,3.654109017494818
labise_1021,85,old,i,ɥ,c,100,263.429907590726,-28.990263851266086,180.91297032214115,3.3958441730729922,5.078788299801061
labise_1021,85,old,c,i,i,100,4287.601588689357,5.106818925194738,178.18989384751043,0.3924426932811068,5.1112630901827405
labise_1021,85,old,i,c,a,50,291.5956603409812,-28.172619620583056,189.0670265994904,2.240897996936839,6.9353200613258
labise_1021,85,old,a,i,ʁ,50,489.8565673431965,-21.853972953944584,168.81920130052802,-0.19669003089877396,4.26498643849817
labise_1021,85,old,ʁ,a,i,60,325.4853311976463,-19.8105583091245,141.586728509177,-1.3991273357993759,5.501784137982521
labise_1021,85,old,i,ʁ,v,90,266.68190232256563,-27.884655548369576,176.76626693295006,4.972661915421432,8.206371054601778
labise_1021,85,old,v,i,ʁ,50,321.7613262160549,-16.76639824867,154.27132781286636,-3.5944994914403887,4.210732591414604
labise_1021,85,old,ʁ,v,ɛ,50,438.64955446818226,-14.489725493340643,174.1865636773544,3.5499341925332417,5.488181053658026
labise_1021,85,old,ɛ,ʁ,l,70,368.9539191282007,-25.729281770247738,174.0612246608169,2.4987625629599584,3.825268635081889
labise_1021,85,old,l,ɛ,ə,10,275.7110423169597,-29.65514141965453,162.99694334110927,-1.6571661845526737,4.549359347375491
labise_1021,85,old,ə,l,p,60,293.57723297079923,-32.48855760979387,160.6644541374475,2.1917387570209086,4.340201474862198
labise_1021,85,old,p,ə,ʁ,60,213.4048648543649,-26.059550706915072,165.93643671530072,-1.320872527897251,4.699402961730033
labise_1021,85,old,ʁ,p,ə,70,1806.1552028241215,-6.375116966544196,197.78992407410152,5.2042883508166256,4.667903094803931
labise_1021,85,old,ə,ʁ,mʲ,50,448.3752473838444,-25.869448815360975,183.64327598057142,3.76289525487834,7.008200020030326
labise_1021,85,old,mʲ,ə,e,100,235.72221659776622,-38.5181669427078,177.946990748652,1.9055930743757212,5.354644982701742
labise_1021,85,old,e,mʲ,a,40,338.9083863917103,-19.467895149050555,183.64494789487566,1.8517842569501646,5.075420889851216
labise_1021,85,old,a,e,l,50,387.2514451245254,-20.727042998070637,177.80755097467187,0.42243113044149705,5.7979472981985545
labise_1021,85,old,l,a,ə,40,281.0730567801507,-28.249090083650835,178.7175106845681,0.5951888960189711,4.544761715920475
labise_1021,85,old,ə,l,l,70,350.2331051100411,-30.438537181931974,174.22344166703093,0.10977490694671187,3.6772687237755415
labise_1021,85,old,l,ə,ɥ,30,222.1938188536822,-40.68937896514334,164.6959299003722,1.91384887633825,6.197642465739165
labise_1021,85,old,ɥ,l,i,40,233.74819364163483,-37.04324547690351,168.74010128414702,0.2906257659209766,5.511231334602536
labise_1021,85,old,i,ɥ,f,60,255.76244672869248,-26.80153716798808,183.0795352762569,0.8931046630244804,9.59788042940537
labise_1021,85,old,f,i,ɛ,80,4681.1041606751505,0.5835307694345829,172.88418602872153,0.4077546440207818,4.957990788710769
labise_1021,85,old,ɛ,f,ʁ,40,445.05372713658153,-27.181585111280796,190.50073944413032,3.564025019963577,6.133043893331616
labise_1021,85,old,ʁ,ɛ,o,70,362.1551369126331,-27.956196704685045,167.3799516688556,2.2472554493077257,6.697920967079654
labise_1021,85,old,o,ʁ,t,70,239.8322809202411,-34.273932773864345,175.2239430208929,2.580699069198281,7.179423817241542
labise_1021,85,old,t,o,e,80,321.4458535070939,-22.329817093619585,172.23378574247178,-5.36973291294778,4.953812146976623
labise_1021,85,old,e,t,s,80,360.17038622480567,-23.61001899592369,193.22540698290075,3.428694835030637,7.49875244661477
labise_1021,85,old,s,e,ə,90,4662.077863157491,2.3223609293575924,158.7817168333995,0.07089359113462691,4.529280297843966
labise_1021,85,old,ə,s,ʁ,50,438.72175224789305,-26.21445566998762,188.1659296806329,3.2257443512950306,3.5414022624944694
labise_1021,85,old,ʁ,ə,ɛ,60,288.13666668550457,-25.386628540172293,163.11580570137235,1.478524927747407,4.180536468102739
labise_1021,85,old,ɛ,ʁ,ʁ,50,330.91869806103534,-25.57579613456159,168.22690638604325,4.800369004081776,8.074568728173187
labise_1021,85,old,ʁ,ɛ,ə,80,256.37538091393486,-19.581124365796903,167.1176930355285,2.469983493708757,5.343046396814557
labise_1021,85,old,ə,ʁ,k,60,326.635854666302,-33.32065908601553,174.02294459828127,3.061252719982417,7.533569420800782
labise_1021,85,old,k,ə,ɔ,80,312.06786842515766,-21.238170427383515,167.5092704292375,-6.8848878105976405,5.301707113637626
labise_1021,85,old,ɔ,k,n,60,366.2853322548175,-31.068021588954807,178.723805253493,3.9965687835186237,6.419742814144522
labise_1021,85,old,n,ɔ,y,70,236.30553832936906,-40.28123374978446,179.33640042472143,2.273730311554772,3.4600347255349333
labise_1021,85,old,y,n,k,70,262.916720995268,-25.63928009198875,198.86206995605465,2.6327562117807917,4.395610477983489
labise_1021,85,old,k,y,ɔ,80,479.8918846226414,-17.982864521463224,194.2997104362094,-1.4233506392573023,4.490250607863897
labise_1021,85,old,ɔ,k,m,60,430.7256837937782,-29.081108426189356,184.71305354617996,3.7034955927624784,8.650584879153186
labise_1021,85,old,m,ɔ,l,50,233.55428015866582,-40.985105547913,171.66454062662243,2.763137014167988,5.722651992060821
labise_1021,85,old,l,m,ə,30,246.38144605584742,-34.944721462032916,172.6628022811628,3.2227289635281875,5.5323149206826345
labise_1021,85,old,ə,l,p,50,332.96287144998956,-29.59383030505454,167.74325532954694,4.03676116173186,4.6642441068881695
labise_1021,85,old,p,ə,l,110,319.86177415017,-16.41806421615189,171.4516005852725,-1.9640216169521485,5.033923996401749
labise_1021,85,old,l,p,y,10,1269.9938966539548,-4.389405587777535,210.80702797463482,4.450660808288879,3.883732288241953
labise_1021,85,old,y,l,f,40,301.25866602239114,-29.50677399550124,184.45076508726945,5.071956909582601,4.1642686477460025
labise_1021,85,old,f,y,ɔ,100,2739.5742843332982,-5.817628711238355,163.64226840097888,0.06033472706578704,4.0343196159156225
labise_1021,85,old,ɔ,f,ʁ,70,363.97012118746477,-32.54785672232384,170.53098780429823,3.0920121461450494,5.904016249515612
labise_1021,85,old,ʁ,ɔ,_,190,182.8844175538932,-32.78415174634004,135.68257223443385,0.9042145235245351,6.205472565915867
labise_1021,85,old,_,ʁ,a,650,398.9575591149544,-14.844573747628772,157.27476758211876,0.38846390067651393,5.685042475289609
labise_1021,85,old,a,_,l,110,616.7068439244981,-22.378446355229087,175.6471421886962,1.1174488135020815,5.730228064672649
labise_1021,85,old,l,a,ɔ,60,248.63809775850441,-32.90317438512006,168.93174408976606,3.7463683350490236,4.875555051073655
labise_1021,85,old,ɔ,l,ʁ,180,481.3971095504234,-29.859242300196996,164.20980457220944,-3.29275612528436,5.383090691784647
labise_1021,85,old,ʁ,ɔ,_,90,652.4945375143681,-13.090589533507826,167.3402811600626,-4.522580508232435,6.265627397995779
labise_1021,85,old,_,ʁ,l,150,735.9288420925209,-8.260929881960607,182.80163171186211,2.080994051331081,3.701297711270244
labise_1021,85,old,l,_,a,80,241.8431533751731,-30.906490176561224,197.6187593240037,2.2595676721165656,5.238171658975105
labise_1021,85,old,a,l,b,70,393.09865333750696,-25.606117031669275,164.2181676831654,3.041310523667647,5.1495620238716615
labise_1021,85,old,b,a,i,70,161.41861843813936,-41.523070453443076,150.48180231093778,-1.1763857834743303,5.376765702634005
labise_1021,85,old,i,b,z,90,253.70708652872196,-27.642163131418833,196.60365818022382,2.179544702611439,5.344354559998978
labise_1021,85,old,z,i,s,40,931.3993231718941,-8.568597977506784,178.20125956401742,10.705757135068668,5.0142884479992045
labise_1021,85,old,s,z,ɛ,100,6239.176314954002,12.429739547895505,207.47649570807152,-1.048447575140019,3.336541450194333
labise_1021,85,old,ɛ,s,m,60,356.42948342335865,-23.26705279536068,181.1200717256516,3.836734598345201,5.921293158892543
labise_1021,85,old,m,ɛ,i,60,232.88858516386838,-39.527222415131604,179.00130763528625,2.749338964989901,6.540796569137747
labise_1021,85,old,i,m,z,60,243.51130789648693,-29.701273700103933,179.7473577506721,0.9166434818459777,5.631032252789363
labise_1021,85,old,z,i,a,60,247.16193208687295,-21.202046727549586,171.76416045463282,15.486066431256255,6.117036989423696
labise_1021,85,old,a,z,s,70,420.5538888561209,-28.533615013089015,169.94960681874022,1.2256391843311734,5.506470249241559
labise_1021,85,old,s,a,u,100,5302.341582391363,2.686887044658277,165.80237858054556,-1.0568776439784375,3.037422236755288
labise_1021,85,old,u,s,f,60,281.2569653223935,-33.772246012028205,195.08495693021013,5.047263423115396,5.247814803760033
labise_1021,85,old,f,u,l,90,3863.489908004847,-2.6468012863192616,168.58679032848124,1.2864135627586062,4.030901352231891
labise_1021,85,old,l,f,e,40,1643.1194309044083,-2.959307093881869,217.87605769586372,0.6172912803313334,6.245531393772124
labise_1021,85,old,e,l,d,50,341.002974155052,-27.252192087330606,188.83364514345178,2.3855555762057046,9.79507848803989
labise_1021,85,old,d,e,ə,40,195.44923643860608,-44.03142107048974,175.2374234941551,2.2024887603095706,6.201158893204676
labise_1021,85,old,ə,d,t,60,320.877411498952,-30.07561738008925,172.0093070094191,1.221247424192572,3.9588486768947027
labise_1021,85,old,t,ə,u,90,446.0796319574745,-17.589571771829032,175.20813341661315,-1.3500256496862109,5.07233614146611
labise_1021,85,old,u,t,t,50,251.47142059427358,-33.32842975763602,219.77188634711052,5.029674631406797,3.317823796781541
labise_1021,85,old,t,u,s,50,202.87282305445459,-29.569307003213595,183.32372615224025,0.18610759162344226,3.844071339446499
labise_1021,85,old,s,t,e,60,5820.290033006291,11.559229967021103,209.2883710413769,0.8284317895834494,3.9963538444121394
labise_1021,85,old,e,s,f,80,341.8262651999234,-25.894061510542773,182.6257178148601,5.042899147053184,9.044214529757046
labise_1021,85,old,f,e,ɔ,110,3538.9227201126373,-3.654718058668092,183.4302873215407,2.3444413186550435,4.643928533772237
labise_1021,85,old,ɔ,f,ʁ,110,458.0163353640693,-29.482290580591794,171.39821852557085,0.7370739008798965,6.816009068821856
labise_1021,85,old,ʁ,ɔ,s,70,243.65553797259383,-26.234580149760788,181.71703977044015,3.2623598322976632,5.8189904516270445
labise_1021,85,old,s,ʁ,_,150,6404.271365349366,13.294579545816942,179.93149693306685,-0.0688407960174874,5.838642437616562
labise_1021,85,old,_,s,m,170,1348.6252787383096,-5.800303768401728,201.55069971612392,2.698078226418553,4.379656180899048
labise_1021,85,old,m,_,ɛ,80,214.47321203983202,-27.424527288646875,218.440701890383,3.0950308879180737,5.0247619557304475
labise_1021,85,old,ɛ,m,p,60,316.66138832396683,-26.669044656976585,169.2126055477539,-0.8680977861423285,3.2025087804993646
labise_1021,85,old,p,ɛ,l,110,270.90207474658826,-23.676980496706108,166.83468864568476,-2.2042959378236953,4.467864106688431
labise_1021,85,old,l,p,y,10,1193.0649596142873,-6.261069484466829,222.07508328713146,-0.31534413826106134,3.202211049162064
labise_1021,85,old,y,l,z,50,313.75115634213137,-29.631192077216745,203.3074167541675,5.189610936110627,3.4906617413744456
labise_1021,85,old,z,y,ɛ,50,309.1354658656643,-19.16657891381053,186.51443235120075,1.5249139565166976,4.517313120625242
labise_1021,85,old,ɛ,z,l,100,464.417595668876,-22.761956412821988,179.89038628822243,1.0787941022259404,4.943056346759306
labise_1021,85,old,l,ɛ,s,10,245.3703011692065,-27.036786186727745,176.25309158695018,0.845178850798392,3.5551861539048852
labise_1021,85,old,s,l,u,110,6336.533825830045,9.550878958842002,166.98842926378163,-3.9609904422627045,6.610808354895195
labise_1021,85,old,u,s,f,60,262.3575707030082,-32.704061324183805,201.0686860218566,5.1208177103164605,6.342522148216236
labise_1021,85,old,f,u,l,110,2428.81352435949,-5.239046704925848,162.4116090114384,4.129114881417532,4.853072703351529
labise_1021,85,old,l,f,ɛ,40,884.281606903051,-7.839669814349771,208.71789230778617,3.6421100028463664,5.7380839355578255
labise_1021,85,old,ɛ,l,_,160,409.24132840051374,-23.855802095301026,192.18327860152192,5.06685384233347,7.630248642767031
labise_1021,85,old,_,ɛ,p,210,505.00912461868785,-11.990855690863551,245.18999661244902,2.546564298046577,4.879334685486803
labise_1021,85,old,p,_,l,90,1152.6105688806267,-4.775195684704366,237.96357725729797,-4.069655767278161,6.460098872578114
labise_1021,85,old,l,p,y,10,557.9415559310928,-11.355333115764486,235.55477080558111,4.619582633636521,3.671424811872981
labise_1021,85,old,y,l,l,70,336.00161473134136,-30.82502098699529,214.86883139798323,3.5234630965067226,6.856635902007721
labise_1021,85,old,l,y,ə,10,303.4600726843853,-30.21730890454878,201.02476497087355,5.2155455776583555,6.718892093539722
labise_1021,85,old,ə,l,v,50,342.76864862042686,-29.398171103903845,187.81130202112072,3.11293632242325,6.284364830229307
labise_1021,85,old,v,ə,w,70,212.97276724720027,-30.209659288831567,170.21412955979292,0.3556980484175753,4.883801719684538
labise_1021,85,old,w,v,a,30,233.56381216640543,-34.453204230504824,177.15900294120536,4.107429515998257,4.989556527196091
labise_1021,85,old,a,w,j,50,421.84850375480056,-25.596605060530365,175.26474246773654,3.870114425707651,8.897363894138413
labise_1021,85,old,j,a,a,80,272.09931808836393,-25.68382779148482,182.3737295300941,0.7928301075005023,7.948964955048503
labise_1021,85,old,a,j,ʒ,50,426.2981702162535,-19.596785438367473,173.15442721985653,0.4937316580964727,6.0236487261856855
labise_1021,85,old,ʒ,a,œ,80,684.9482577000344,-10.809175532299818,158.9638640121384,10.98338075648754,3.4947874823291807
labise_1021,85,old,œ,ʒ,ʁ,100,409.9345630941349,-24.610530388389847,174.44675873625087,1.337734588445508,3.8272176861318377
labise_1021,85,old,ʁ,œ,s,50,279.3942954792825,-35.32784615313183,197.31299423844385,4.19478968195112,6.369097577459046
labise_1021,85,old,s,ʁ,ɛ,90,5542.944760500822,6.396465563839193,199.300539135381,2.268448064060496,3.283300059720939
labise_1021,85,old,ɛ,s,ʁ,50,342.36072901012676,-26.121969620419208,190.24182732980316,3.14462024922264,4.752508362204793
labise_1021,85,old,ʁ,ɛ,ɛ,60,304.21615507375003,-25.397680631989978,173.42455002425905,5.484280007013656,4.594476653555997
labise_1021,85,old,ɛ,ʁ,s,60,368.94126745716295,-21.996718709977976,182.26818771541636,1.3567214269108825,5.60016552026871
labise_1021,85,old,s,ɛ,ɔ̃,80,4833.741824947723,4.437487793911654,177.5394078912458,1.067463748038843,3.1311904436014473
labise_1021,85,old,ɔ̃,s,m,50,312.94807084909104,-29.81378317633972,191.14440523028347,1.000471163338968,5.850760858769654
labise_1021,85,old,m,ɔ̃,ɑ̃,50,240.9250933940604,-38.90551165144332,174.1847818449982,2.245722008937144,3.854540373584485
labise_1021,85,old,ɑ̃,m,t,100,283.5719853622222,-37.526296568307004,165.87577519873005,3.506752313467978,5.394993517248761
labise_1021,85,old,t,ɑ̃,o,90,287.4786560299723,-21.278127254498674,172.1825973024252,-4.355062310188251,4.491153067819045
labise_1021,85,old,o,t,o,80,301.5332053455172,-33.28967643369229,201.2221183089978,4.808195085436076,7.92170717921393
labise_1021,85,old,o,o,t,50,292.4335915613391,-35.65401026175968,186.32562907304902,1.0639062018217884,5.545883523497415
labise_1021,85,old,t,o,u,90,238.57998194366058,-24.88910473254197,149.59457921920247,-3.6111439883692853,5.077141597125852
labise_1021,85,old,u,t,ʁ,40,244.79617813649153,-35.24102677635601,202.5405273050646,2.0329400599059704,2.795806546349608
labise_1021,85,old,ʁ,u,d,60,320.91950932592965,-31.953305148252632,182.26333879583927,1.2277954748436843,5.174227363890397
labise_1021,85,old,d,ʁ,ə,40,196.9355077896619,-44.14059573191969,168.44025439563615,2.4276133275528364,5.076128004632219
labise_1021,85,old,ə,d,l,80,336.74248158542287,-31.091060042968245,169.25300249175265,0.16418779226191113,5.573515798653371
labise_1021,85,old,l,ə,ɥ,30,181.92740598616817,-26.838239258313664,143.6981581805768,2.4112775244529763,4.747430301012922
labise_1021,85,old,ɥ,l,i,100,223.24258257680472,-36.48120464946376,148.02816749268845,-2.4873984565517206,4.910546194825282
labise_1021,85,old,i,ɥ,_,120,175.0464726480796,-36.50740270308721,150.85300754669603,-0.9647814933023501,4.901441321376286
labise_1021,85,old,_,i,f,570,281.5620790937008,-17.564727611311877,177.45071703277128,-11.151675745348516,6.617119868822355
labise_1021,85,old,f,_,i,130,3240.8425616292193,4.42891707159691,207.71164344596676,-3.9246268390474235,6.364866995787969
labise_1021,85,old,i,f,n,50,246.15278621790372,-25.512682353601495,198.30770460418648,4.500039585528393,5.466727207444321
labise_1021,85,old,n,i,a,50,247.47416321967668,-38.46719711283656,177.9655016154893,3.7070785821901775,4.2240655436030785
labise_1021,85,old,a,n,l,80,400.29631720229224,-21.355400138674913,172.81572337935515,2.1462242861921013,7.868383601483763
labise_1021,85,old,l,a,m,30,269.3867830858243,-34.91517874346093,168.99916353160282,3.0456798927005675,6.453805530785701
labise_1021,85,old,m,l,ɑ̃,80,223.52212146687575,-40.32144257344501,160.46587421941578,3.877763706026788,4.835344969754926
labise_1021,85,old,ɑ̃,m,_,190,286.84378495980707,-34.77120367283287,188.3720454975845,1.9682540709842702,6.109141307963064
labise_1021,85,old,_,ɑ̃,ɛ,180,581.6146580099372,-12.93481994928297,235.50934939805262,2.6399253660492104,5.315950543657941
